benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsCounts,9,0,23.35201440242539,2.6873811245086103,0.0,0.0,0.0,1.4314985720958304,0,0,0.0,0.9093774805239516,0.0,0.8495521685953694,0.0,0.0
smoke_seed3,lstm,CftsCounts,10,0,33.814618047186464,3.656885899117383,0.0,0.0,0.0,1.8067524372575663,0,0,0.0,0.9116931344580379,0.0,0.8216875116047377,0.0,0.0
smoke_seed3,lstm,CftsCounts,11,1,28.514783685542383,3.3739096846543317,0.006666666666666667,0.0,0.0,1.5998601510538306,0,0,0.0,0.9568043086277891,0.0,0.8256796389011947,0.0,0.0
smoke_seed3,lstm,CftsCounts,12,1,27.4327882614898,2.998893191071342,0.006666666666666667,0.0,0.0,1.2629619795416278,0,0,0.0,0.9218617021369553,0.0,0.8405080827354833,0.0,0.0
smoke_seed3,lstm,CftsCounts,13,0,33.6405932901588,4.186739370203458,0.02666666666666667,0.0,0.0,1.4494664333425995,0,0,0.0,0.8990635143423025,0.0,0.8193075128413837,0.0,0.0
smoke_seed3,lstm,CftsCounts,14,0,25.0869183580944,2.5894536417372667,0.0,0.0,0.0,1.1619820085058357,0,0,0.0,0.9636141677419577,0.0,0.8474426814810384,0.0,0.0
smoke_seed3,lstm,CftsCounts,15,1,23.45226519435557,2.518520264262721,0.0,0.0,0.0,1.5101989320996432,0,0,0.0,0.9083090678791227,0.0,0.8652139803633118,0.0,0.0
smoke_seed3,lstm,CftsCounts,16,0,24.185784254101993,2.7292550014838426,0.0,0.0,0.0,1.3307578323612592,0,0,0.0,0.8522941174067298,0.0,0.8528255837978355,0.0,0.0
smoke_seed3,lstm,CftsCounts,17,1,24.835180918580907,2.6736370782604126,0.02,0.0,0.0,1.463772286268662,0,0,0.0,0.9366098410706353,0.0,0.8439275596602847,0.0,0.0
smoke_seed3,lstm,CftsCounts,18,0,23.52515678019851,2.676805907903843,0.0,0.0,0.0,1.4248581453234905,0,0,0.0,0.926131120167712,0.0,0.8689099721066845,0.0,0.0
smoke_seed3,lstm,CftsCounts,19,0,30.12946927954649,3.2474137785493857,0.0,0.0,0.0,1.3928360604052992,0,0,0.0,0.9305292356173143,0.0,0.849036998730907,0.0,0.0
smoke_seed3,lstm,CftsWachter,0,1,35.31842054570438,3.6755263709310695,0.0,0.0,0.0,1.0118199989002832,0,0,0.0,0.8390219284946384,0.0,0.7954535962646034,0.0,0.0
