benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full,oracle,OracleCF-Pearl,85,,27.98973654795578,3.5304167256558574,0.577,0.0,0.5,1.2514361992234937,50,0.0,0.7927717960836503,1.0,0.9999999949024266,,
full,oracle,OracleCF-Pearl,86,,21.217694489195694,2.893632786029367,0.575,0.0,0.5,1.5201811112760002,50,0.0,0.7991496384929384,1.0,0.9999999936360989,,
full,oracle,OracleCF-Pearl,87,,38.503387474063615,4.388068064124933,0.548,0.0,0.5,1.6601387861839982,50,0.0,0.7974444646482467,1.0,0.9999999932133137,,
full,oracle,OracleCF-Pearl,88,,47.96111135251668,5.24032862774687,0.53,0.0,0.5,1.5032084926362859,50,0.0,0.7723101989762665,1.0,0.9999999935779138,,
full,oracle,OracleCF-Pearl,89,,39.197174492293,4.442784354618845,0.57,0.0,0.5,1.6835412008967534,50,0.0,0.7549059718664292,1.0,0.9999999919102973,,
full,oracle,OracleCF-Pearl,90,,34.09313737222601,4.300357439914268,0.585,0.0,0.5,1.5596695890336527,50,0.0,0.7912805111855663,1.0,0.9999999940890716,,
full,oracle,OracleCF-Pearl,91,,25.05015748660336,3.328762725716735,0.59,0.0,0.5,1.2787621707677819,50,0.0,0.7707456558563471,1.0,0.9999999931106226,,
full,oracle,OracleCF-Pearl,92,,1.5000066530353813,1.4999999460375402,0.999,0.9,0.99,2.020200789610784,50,0.0,0.7226513775678921,1.0,0.9999999925334396,,
full,oracle,OracleCF-Pearl,93,,20.24756929687155,2.539753243880067,0.569,0.0,0.5,1.5339156442349828,50,0.0,0.7710336131059378,1.0,0.9999999931815182,,
full,oracle,OracleCF-Pearl,94,,37.7074007602027,4.40719827747407,0.568,0.0,0.5,1.5651708630003882,50,0.0,0.7561477101560027,1.0,0.9999999915469956,,
full,oracle,OracleCF-Pearl,95,,27.98973664551336,3.530416763945339,0.577,0.0,0.5,1.251436209854086,50,0.0,0.77523120417341,1.0,0.9999999939418367,,
full,oracle,OracleCF-Pearl,96,,21.217694099594357,2.893632850209868,0.575,0.0,0.5,1.5201811204634614,50,0.0,0.755546915324078,1.0,0.9999999937069971,,
full,oracle,OracleCF-Pearl,97,,38.503387762037384,4.388068128733058,0.548,0.0,0.5,1.6601387881035137,50,0.0,0.7989874316155925,1.0,0.9999999940761991,,
full,oracle,OracleCF-Pearl,98,,47.96111144340383,5.24032860337836,0.53,0.0,0.5,1.5032084969296193,50,0.0,0.7864078214001415,1.0,0.9999999940087981,,
full,oracle,OracleCF-Pearl,99,,39.197174701164045,4.442784393112623,0.57,0.0,0.5,1.6835412000945122,50,0.0,0.7709249058726915,1.0,0.9999999916733288,,
full,oracle,OracleCF-Rollout,0,,140.93357967152937,8.790329497208791,0.509,0.0,0.5,1.2123467345646575,50,1.0,0.9999999980865587,0.0,0.7693758016486825,,
full,oracle,OracleCF-Rollout,1,,132.78237467868203,7.930251014576203,0.51,0.0,0.5,1.2349944973619793,50,1.0,0.9999999983074122,0.0,0.7862710961506237,,
full,oracle,OracleCF-Rollout,2,,133.40336717767318,8.331399715477472,0.51,0.0,0.5,1.1791287780393698,50,1.0,0.9999999981044307,0.0,0.7681219818724687,,
